Date,Belize,Costa Rica,El Salvador,Guatamala,Hondurus,Mexico,Nigaragua,Panama
4/1/2012,715.436,695.051,1613.89,1162.48,1713.33,1656.45,2004.78,1185.16
4/2/2012,730.55,695.891,1636.07,1179.98,1745.17,1666.55,2012.34,1188.57
4/3/2012,731.868,698.282,1647.5,1194.44,1748.98,1681.03,2009.69,1200.58
4/4/2012,745.491,699.59,1623.85,1182.11,1747.84,1678.26,1984.53,1191.37
4/5/2012,756.82,697.158,1629.56,1166.87,1738.58,1666.35,1930.8,1179.39
4/6/2012,758.268,694.218,1620.44,1168.92,1735.28,1652.21,1900.47,1188.48
4/7/2012,752.204,687.048,1588.27,1160.71,1740.66,1640.42,1853.47,1197.09
4/8/2012,742.823,680.21,1558.23,1150.73,1711.23,1623.87,1835.25,1194.12
4/9/2012,748.066,694.511,1602.52,1166.96,1709.65,1635.97,1843.33,1194.17
4/10/2012,760.624,705.967,1635.03,1173.29,1757.54,1651.18,1839.85,1219.48
4/11/2012,749.97,696.539,1628.91,1190.47,1767.12,1656.63,1841.51,1226.84
4/12/2012,739.415,691.239,1620.9,1198.96,1795.18,1660.66,1853.84,1213.09
4/13/2012,736.199,699.712,1610.1,1183.46,1782.71,1660.03,1843.54,1228.08
4/14/2012,727.105,693.219,1572.47,1172.43,1738.23,1653.2,1814.87,1221.62
4/15/2012,717.786,685.299,1551.55,1148.59,1728.7,1638.19,1792.7,1208.48
4/16/2012,725.41,696.217,1582.3,1165.03,1751.68,1653.93,1819,1206.2
4/17/2012,719.9,704.939,1587.31,1187.63,1747.14,1673.29,1846.41,1224.71
4/18/2012,703.96,705.914,1574.52,1202.96,1733.55,1696.2,1846.44,1230.67
4/19/2012,688.546,706.916,1598.64,1194.45,1723.86,1699.94,1876.2,1229.02
4/20/2012,674.405,711.541,1597.44,1196.77,1723.39,1709.53,1864.49,1232.12
4/21/2012,667.24,707.56,1586.31,1188.33,1707.76,1703.48,1865.56,1232.11
4/22/2012,663.06,703.413,1566.31,1188.82,1686.86,1688.24,1857.66,1213.77
4/23/2012,674.616,710.472,1584.4,1201.22,1701.02,1698.61,1867.77,1230.94
4/24/2012,689.423,715.211,1617.05,1218.87,1717.41,1720.8,1882.78,1245.69
4/25/2012,674.226,719.042,1631.83,1229.1,1736.68,1723.68,1875.8,1219.68
4/26/2012,675.042,723.757,1634.85,1227.16,1725.79,1727.84,1938.21,1230.7
4/27/2012,670.15,726.432,1625.14,1224.84,1716.83,1731.54,1908.91,1235.9
4/28/2012,648.382,720.664,1609.78,1232.2,1703.71,1721.16,1899.69,1224.93
4/29/2012,642.651,716.712,1585.08,1213.51,1683.1,1702.03,1866.33,1216.78
4/30/2012,628.397,722.403,1583.01,1233.66,1696.77,1715.76,1874.83,1243
5/1/2012,635.318,719.57,1590.04,1224.39,1690.69,1718.65,1875.46,1259.18
5/2/2012,629.788,722.34,1577.12,1222.59,1704.64,1726.36,1880.66,1264.67
5/3/2012,619.676,726.751,1577.24,1212.98,1741.63,1730.43,1905.54,1271.99
5/4/2012,611.285,731.83,1592.41,1237.61,1775.99,1741.24,1909.46,1273.54
5/5/2012,595.028,730.173,1590.68,1237.66,1783.71,1748.37,1914.12,1261.73
5/6/2012,594.44,727.346,1573.77,1231.3,1783.58,1749.1,1910.84,1241.24
5/7/2012,605.065,734.802,1604.38,1248.44,1812.55,1767.08,1950.8,1249.67
5/8/2012,630.18,741.33,1621.88,1268.29,1823.14,1783.8,1963.8,1255.66
5/9/2012,643.819,742.022,1639.39,1265.42,1823.54,1794.19,1972.68,1251.25
5/10/2012,640.603,745.45,1606.31,1272.76,1813.47,1803.89,1986.36,1250.41
5/11/2012,642.128,757.405,1642.3,1282.49,1825.74,1807.56,1981.63,1254.77
5/12/2012,644.894,760.051,1643.91,1264.74,1780.44,1799.33,1972.73,1254.14
5/13/2012,645.359,753.829,1616.17,1257.08,1761.98,1786.93,1922.94,1236.32
5/14/2012,659.605,763.35,1618.99,1266.67,1794.06,1806.29,1943,1244.91
5/15/2012,694.745,772.808,1652.74,1284.22,1820.52,1828.1,1970.24,1266
5/16/2012,679.943,773.484,1647.72,1293.02,1843.36,1840.25,1976.93,1277.49
5/17/2012,724.324,777.616,1650.21,1289.73,1856.12,1851.2,1979.86,1265.78
5/18/2012,742.118,780.603,1632.31,1284.94,1856.48,1861.48,1958.63,1278.88
5/19/2012,756.431,778.346,1596.68,1274.29,1844.18,1854.8,1909.58,1276.87
5/20/2012,764.89,772.051,1585.8,1260.17,1827.14,1835.91,1894.19,1254.76
5/21/2012,764.544,781.01,1577.35,1269.21,1859.2,1847.04,1891.13,1267.23
5/22/2012,766.381,788.087,1570.8,1278.99,1879.17,1880.52,1895.12,1280.19
5/23/2012,755.303,791.183,1571.87,1275.25,1873.44,1898.73,1886.14,1268.2
5/24/2012,746.866,794.95,1564.11,1257.66,1878.51,1908.72,1872.52,1263.14
5/25/2012,760.418,796.255,1536.69,1257.24,1855,1917.89,1872.52,1274.9
5/26/2012,766.468,789.558,1491.91,1250.11,1852.94,1912.11,1796.66,1259.52
5/27/2012,751.438,783.99,1471.29,1240.84,1832.4,1899.42,1780.9,1247.12
5/28/2012,750.772,791.493,1480.15,1252.93,1853.07,1920.38,1784.29,1255.81
5/29/2012,774.817,801.587,1494.9,1262.64,1859.47,1945.44,1812.07,1270.55
5/30/2012,816.127,802.876,1505.65,1278.42,1857.34,1957.57,1790.03,1257.7
5/31/2012,819.779,811.348,1512.91,1302.75,1885.32,1979.77,1802.77,1241.19
6/1/2012,807.262,813.805,1517.65,1314.36,1858.8,1986.17,1785.93,1246.48
6/2/2012,818.013,806.737,1506.4,1308.56,1818.59,1980.8,1754.24,1233.11
6/3/2012,820.18,797.419,1487.69,1280.15,1778.94,1962.99,1743.85,1213.25
6/4/2012,826.702,803.996,1482.84,1288.56,1786.89,1973.67,1765.35,1224.59
6/5/2012,837.091,812.628,1517.31,1304.7,1783.76,1997.72,1790.59,1247.07
6/6/2012,836.423,813.297,1511.32,1299.15,1757.7,2009.95,1766.36,1246.03
6/7/2012,831.816,813.314,1506.07,1288.08,1759.4,2022.29,1764.24,1252.17
6/8/2012,823.437,814.329,1466.6,1290.44,1757.13,2027.44,1745.27,1266.16
6/9/2012,828.374,805.565,1458.36,1272.46,1732.14,2014.96,1713.3,1252.27
6/10/2012,835.255,794.625,1406.32,1244.25,1699.58,2001.55,1687.77,1226.33
6/11/2012,853.127,801.38,1420.78,1264.69,1708.64,2017.5,1687.19,1234.07
6/12/2012,855.041,810.028,1433.36,1283.39,1732.75,2028.39,1716.56,1246.8
6/13/2012,848.996,809.437,1442.11,1283.78,1725.7,2030.52,1720.6,1246.42
6/14/2012,822.316,812.736,1404.85,1279.37,1715.13,2035.42,1714.96,1241.62
6/15/2012,837.375,812.25,1403.42,1266.8,1684.47,2036.01,1683.73,1233.36
6/16/2012,811.286,803.433,1390.22,1255.74,1679.84,2021.6,1651.92,1228.31
6/17/2012,800.276,797.451,1385.1,1236.69,1662.31,2005.75,1630.27,1210.21
6/18/2012,807.692,804.649,1388.53,1245.24,1683.87,2027.64,1639.54,1212.43
6/19/2012,805.943,812.812,1392.05,1254.33,1709.67,2051.49,1673.38,1233.2
6/20/2012,803.39,813.453,1379.75,1266.91,1702.64,2065.25,1675.29,1218.72
6/21/2012,798.625,814.107,1386.74,1271.54,1708.89,2056.36,1673.43,1207.36
6/22/2012,813.765,813.792,1357.51,1264.89,1717.76,2058.12,1683.1,1203.56
6/23/2012,803.759,808.374,1330.17,1267.56,1712.18,2046.23,1672.53,1193.94
6/24/2012,795.35,800.843,1321.35,1249.44,1697.95,2025.87,1654.36,1180.67
6/25/2012,801.771,808.823,1353.62,1263.12,1705.76,2038.3,1666.3,1188.14
6/26/2012,815.375,818.514,1350.92,1272.74,1721.4,2063.64,1706.01,1189.49
6/27/2012,823.613,820.712,1341.32,1270.55,1712.79,2073.56,1701.73,1188.08
6/28/2012,803.173,821.652,1327.77,1286.86,1721.88,2076.06,1717.14,1187.44
6/29/2012,761.523,822.851,1337.37,1272.41,1723.71,2083.6,1756.93,1202.83
6/30/2012,756.197,819.395,1310.33,1250.28,1707.69,2079.77,1764.38,1193.9
7/1/2012,773.404,814.784,1285.11,1232.37,1696.16,2071.67,1749.03,1176.01
7/2/2012,776.447,825.8,1299.35,1239.86,1738.39,2101.63,1770.44,1176.14
7/3/2012,796.9,834.419,1310.96,1245.8,1767.88,2128.78,1821.55,1185.93
7/4/2012,827.895,836.253,1321.3,1250.88,1753.82,2143.82,1843.3,1181.29
7/5/2012,817.502,837.707,1303.75,1234.69,1757.66,2149.59,1835.25,1170.64
7/6/2012,810.083,833.912,1278.5,1229.2,1765.1,2153.86,1836.45,1168.31
7/7/2012,789.927,828.458,1263.91,1222.64,1741.62,2144.31,1811.5,1155.08
7/8/2012,791.129,821.897,1257.42,1209.65,1724.08,2130.31,1795.37,1136.85
7/9/2012,792.581,830.658,1262.62,1222.91,1748.94,2154.95,1829.62,1146.76
7/10/2012,799.826,840.222,1280.16,1246.67,1773.91,2162.24,1850.81,1163.43
7/11/2012,783.527,839.535,1260.4,1250.22,1779.23,2150.27,1857.57,1154.85
7/12/2012,878.653,838.349,1258.83,1264.1,1767.26,2145,1841.88,1144.89
7/13/2012,902.617,840.951,1250.17,1273.46,1756.92,2132.29,1815.88,1150.21
7/14/2012,922.847,832.681,1249.51,1265.08,1736.05,2109.3,1792.8,1135.98
7/15/2012,943.022,826.453,1228.82,1258.77,1721.31,2086.91,1787.26,1123.48
7/16/2012,955.448,834.724,1235.33,1276.32,1721.94,2087.07,1781.37,1134.8
7/17/2012,954.82,845.568,1259.81,1287.85,1731.43,2085.94,1775.64,1143.56
7/18/2012,959.098,846.879,1270.81,1290.63,1723.07,2063.23,1775.9,1135.12
7/19/2012,954.835,848.035,1274.08,1302.33,1708.75,2045.52,1737,1113.34
7/20/2012,971.103,847.278,1282.37,1302.32,1697.34,2023.4,1718.78,1127.07
7/21/2012,991.272,841.526,1266.58,1281.41,1670.73,1999.48,1702.7,1124.87
7/22/2012,984.062,834.781,1267.3,1280.57,1640.13,1966.58,1679.93,1124.87
7/23/2012,990.394,840.468,1278.9,1292.41,1631.34,1964,1685.01,1129.39
7/24/2012,1004.6,849.361,1300.82,1321.86,1655.4,1966.29,1692.21,1143.5
7/25/2012,983.844,840.834,1287.49,1326.06,1630.82,1948.13,1684.52,1157.72
7/26/2012,988.126,840.24,1311.64,1330.09,1642.11,1932.33,1680.45,1155.91
7/27/2012,978.102,839.216,1313.34,1332.21,1641.28,1906.35,1697.35,1167.92
7/28/2012,981.986,829.479,1311.45,1305.79,1629.46,1875.76,1651,1152.9
7/29/2012,986.996,821.293,1280.25,1298.03,1609.06,1838.68,1610.48,1131.99
7/30/2012,990.86,825.906,1293.99,1319.89,1626.98,1825.7,1620.65,1114.85
7/31/2012,960.503,832.757,1314.79,1334.72,1639.28,1824.59,1637.71,1124.09
8/1/2012,976.486,830.916,1323.44,1343.91,1617.67,1793.46,1627.56,1147.25
8/2/2012,950.443,822.313,1327.37,1351.54,1600.58,1767.58,1605.99,1158.17
8/3/2012,909.393,821.204,1328.41,1354.58,1596.8,1738.07,1549.97,1164.47
8/4/2012,905.24,812.313,1312.79,1357.26,1596.34,1698.95,1529.86,1160.14
8/5/2012,917.977,809.011,1316.14,1351.13,1579.35,1657.77,1507.88,1152.95
8/6/2012,924.988,815.947,1328.13,1359.54,1602.11,1652.58,1519.32,1154.21
8/7/2012,914.851,822.859,1332.04,1366.82,1618.1,1659.04,1516.55,1176.4
8/8/2012,905.127,817.611,1326.73,1363,1608.55,1635.96,1474.11,1197.74
8/9/2012,902.519,812.884,1317.84,1351.88,1600.24,1626.8,1434.06,1193.84
8/10/2012,902.16,816.247,1324.33,1347.57,1588.7,1623.82,1408.89,1193.24
8/11/2012,805.207,808.472,1313.5,1318.97,1571.51,1610.1,1392.4,1189.34
8/12/2012,785.063,797.204,1302.61,1295.4,1556.74,1592.32,1377.41,1186.01
8/13/2012,760.019,802.773,1361.89,1323.55,1555.39,1604.33,1372.19,1192.04
8/14/2012,733.782,810.684,1362.99,1335.72,1559.93,1619.17,1373.74,1202
8/15/2012,731.875,797.03,1356.53,1315.49,1553.27,1619.66,1361.18,1214.32
8/16/2012,738.026,790.548,1334.02,1317.3,1559.52,1622.23,1350.67,1238.99
8/17/2012,708.548,789.53,1328.03,1315.75,1539.09,1624.66,1328.19,1243.63
8/18/2012,707.347,780.793,1316.05,1303.95,1526.7,1607.54,1323.47,1248.62
8/19/2012,709.232,772.352,1310.46,1277.15,1510.02,1591.12,1315.57,1254.78
8/20/2012,709.772,779.278,1334.33,1295.55,1521.88,1606.58,1308.91,1254.96
8/21/2012,709.5,789.133,1352.92,1305.33,1540.26,1626.87,1307.72,1272.4
8/22/2012,707.389,790.323,1348.48,1298.22,1545.38,1629.09,1301.04,1282.65
8/23/2012,706.132,791.098,1344.3,1284.12,1524.97,1635.69,1293.85,1287.28
8/24/2012,708.017,802.707,1334.9,1281.47,1534.58,1637.78,1277.77,1294.57
8/25/2012,689.726,798.093,1325.14,1272.03,1504.19,1618.25,1245.63,1290.1
8/26/2012,685.551,792.261,1298.22,1255.75,1475.25,1600.23,1218.3,1268.59
8/27/2012,707.295,802.21,1306.83,1267.96,1473.42,1614.48,1218.41,1277.84
8/28/2012,706.578,816.31,1334.74,1286.96,1481.8,1630.41,1215.94,1310.56
8/29/2012,685.25,827.189,1361.43,1279.12,1450.72,1633.74,1172.43,1308.83
8/30/2012,689.127,834.92,1373.31,1272.58,1447.38,1640.04,1157.93,1320.43
8/31/2012,665.32,839.186,1358.06,1267.8,1440.14,1647.41,1143.17,1321.78
9/1/2012,673.02,845.22,1343.76,1256.99,1425.72,1636.18,1112.83,1311.36
9/2/2012,671.235,839.787,1325.37,1237.57,1415.32,1620.07,1113.94,1291.84
9/3/2012,675.798,851.901,1350.39,1242.2,1440.59,1638.69,1109.61,1298.36
9/4/2012,669.512,868.771,1374.95,1255.71,1463.39,1656.8,1119.58,1310.25
9/5/2012,663.822,873.049,1373.96,1257.62,1470.32,1662.46,1108.61,1312.02
9/6/2012,673.318,883.445,1382.56,1263.36,1483.73,1668.04,1110.78,1302.99
9/7/2012,671.328,896.722,1388.92,1263.24,1491.26,1676.21,1100.93,1319.2
9/8/2012,666.097,900.32,1373.64,1249.82,1479.46,1667.06,1093.91,1305.89
9/9/2012,657.78,889.945,1342.61,1228.6,1463.1,1650.64,1082.67,1294.65
9/10/2012,659.083,905.264,1350,1229.91,1487.54,1667.87,1076.49,1307.24
9/11/2012,681.667,941.299,1378.6,1241.82,1500.65,1687.69,1094.08,1342.96
9/12/2012,688.123,962.037,1337.67,1229.14,1508.84,1694.02,1105.47,1349.11
9/13/2012,722.303,975.811,1364.76,1221.25,1516.03,1698.56,1093.18,1361.3
9/14/2012,711.613,1008.24,1377.88,1232.69,1541.92,1706.85,1090.61,1359.93
9/15/2012,708.623,1017.16,1374.79,1219.13,1524.32,1698.73,1092.62,1328.32
9/16/2012,713.48,1018.74,1355.41,1208.49,1518.66,1682.23,1098.42,1316.71
9/17/2012,733.004,1052.52,1369.37,1212.26,1516.69,1703,1122.16,1333.08
9/18/2012,736.742,1094.01,1406.58,1226.55,1541.51,1726.49,1128.92,1341.99
9/19/2012,729.542,1117.46,1428.96,1218.26,1545.08,1730.64,1135.04,1348.45
9/20/2012,729.415,1141.18,1425.45,1235.79,1550.82,1736.07,1126.97,1338.27
9/21/2012,723.162,1167.3,1436.69,1256.76,1554.6,1739.55,1152.08,1331.33
9/22/2012,713.149,1173.19,1407.3,1241.94,1540.44,1726.29,1133.63,1329.52
9/23/2012,726.69,1172.86,1404.05,1227.33,1526.37,1707.74,1129.5,1314.55
9/24/2012,741.254,1198.08,1400.89,1246.6,1541.68,1728.25,1135.59,1323.88
9/25/2012,755.232,1221.24,1415.69,1270.09,1559.41,1748.79,1156.1,1351.51
9/26/2012,734.901,1238.17,1422.2,1280.74,1568.68,1756.78,1202.54,1376.77
9/27/2012,755.482,1260.62,1401.37,1281.2,1585.73,1767.42,1217.48,1372.08
9/28/2012,765.934,1280.61,1376.85,1290.68,1605.19,1775.13,1250.44,1385.28
9/29/2012,763.771,1283.85,1353.83,1280.84,1600.25,1762.06,1265.34,1374.72
9/30/2012,759.335,1275.35,1331.23,1269.88,1586.1,1742.79,1279.33,1365.58
10/1/2012,784.9,1286.7,1347.92,1290.86,1605.93,1758.77,1312.34,1383.7
10/2/2012,792.617,1298.12,1373.23,1311.04,1627.98,1782.52,1376.74,1409.17
10/3/2012,789.242,1311.07,1380.54,1318.1,1624.43,1788.87,1405.9,1407.92
10/4/2012,793.767,1322.41,1382,1319.62,1638.95,1794.62,1427.99,1405.59
10/5/2012,800.753,1335.05,1385.81,1318.67,1636.11,1797.03,1458.93,1399.19
10/6/2012,792.105,1326.74,1384.34,1303.28,1609.3,1781.84,1465.02,1389.95
10/7/2012,797.717,1313.34,1383.05,1302.57,1582.96,1760.67,1495.64,1359.08
10/8/2012,807.937,1322.67,1406.26,1317.73,1577.46,1780.15,1530.52,1368.99
10/9/2012,801.718,1340.86,1439.92,1331.54,1603.81,1806.18,1586.34,1391.09
10/10/2012,797.786,1344.16,1452.43,1340.3,1604.33,1809.35,1614.4,1387.02
10/11/2012,770.202,1330.53,1450.13,1339.71,1640.02,1816.77,1640.38,1360.3
10/12/2012,776.384,1320.26,1447.51,1338.52,1633.63,1819.24,1663.05,1332.87
10/13/2012,735.935,1307.8,1421.45,1337.61,1627.9,1809.3,1675.53,1309.06
10/14/2012,721.744,1289.65,1391.43,1328.9,1597.71,1788.48,1700.01,1297.94
10/15/2012,713.417,1279.7,1418.04,1347.14,1609.52,1805.85,1720.8,1309.94
10/16/2012,724.883,1298.95,1452.95,1365.69,1643.8,1833.85,1717.03,1336
10/17/2012,725.704,1295.62,1473.34,1361.51,1691.44,1840.49,1734.9,1324.77
10/18/2012,720.166,1277.88,1486.82,1361.35,1701.47,1843.99,1745.7,1329.36
10/19/2012,746.564,1267.62,1459.84,1366.05,1709.1,1854.6,1762.97,1319.96
10/20/2012,738.36,1245.46,1447.45,1346.73,1694.47,1841.68,1786.64,1319.41
10/21/2012,746.784,1221.01,1426.37,1324.99,1675.64,1825.04,1749.67,1304.05
10/22/2012,745.395,1222.5,1483.61,1337.7,1711.23,1850.33,1773.67,1302.4
10/23/2012,753.664,1236.28,1516.54,1347.75,1747.44,1881.27,1819.58,1310.57
10/24/2012,744.524,1230.9,1515.65,1333.14,1758.66,1892.96,1859.29,1304.38
10/25/2012,727.644,1224.77,1529.97,1328.06,1763.39,1902.87,1856,1301.39
10/26/2012,745.024,1215.62,1524.96,1317.15,1775.41,1910.39,1815.12,1292.57
10/27/2012,730.878,1182.61,1519.1,1298.83,1755.92,1893.03,1820.36,1271.61
10/28/2012,726.385,1149.4,1505.98,1281.36,1729.31,1873.36,1793.97,1248.01
10/29/2012,730.339,1137.95,1493.7,1299.21,1731.75,1893.96,1775.93,1247.5
10/30/2012,747.419,1142.49,1526.46,1318.95,1760.84,1918.52,1792.06,1262.39
10/31/2012,735.516,1127.73,1524.24,1317.03,1756.65,1927.62,1772.97,1250.22
11/1/2012,733.609,1115.25,1522.83,1299.94,1762.02,1931.4,1732.14,1253.01
11/2/2012,748.212,1096.31,1497.64,1295.67,1751.69,1926.94,1721.5,1280.04
11/3/2012,743.642,1069.64,1471.96,1280.04,1728.5,1914.99,1714.36,1264.77
11/4/2012,730.289,1044.28,1464.9,1268.5,1707.35,1897.77,1689.37,1250.48
11/5/2012,735.978,1040.87,1483.65,1281.21,1734.7,1918.16,1702.92,1265.63
11/6/2012,733.669,1044.92,1522.82,1294.97,1762.42,1943.97,1689.88,1290.19
11/7/2012,724.921,1033.24,1556.62,1283.9,1788.76,1950.79,1691.41,1302.22
11/8/2012,731.275,1017.53,1553.58,1285.77,1786.17,1952.43,1657.19,1293.62
11/9/2012,764.016,998.753,1563.72,1284.17,1792.02,1961.42,1648.19,1296.4
11/10/2012,764.307,977.617,1566.07,1271.09,1760.33,1945.11,1619.32,1285.87
11/11/2012,760.585,959.943,1555.95,1259.76,1761.53,1928.2,1595.65,1283.6
11/12/2012,768.072,958.657,1590.57,1271.49,1786.45,1948.35,1623.31,1290.12
11/13/2012,770.164,960.042,1613.96,1282.98,1815.6,1972.99,1653.54,1306.57
11/14/2012,772.609,951.101,1626.82,1269.37,1822.62,1983.78,1685.93,1314.86
11/15/2012,773.684,916.439,1621.48,1270.19,1810.2,1990.89,1736.63,1298.39
11/16/2012,765.486,885.853,1610.06,1270.49,1777.62,1999.79,1757.59,1294.86
11/17/2012,757.843,859.553,1569.12,1262.21,1760.74,1993.24,1766.22,1357.63
11/18/2012,738.527,838.919,1572.47,1248.58,1750.66,1971.97,1763.69,1352.29
11/19/2012,741.446,829.925,1604.58,1260.41,1775.44,1967.72,1792.62,1357.44
11/20/2012,737.229,828.811,1635.16,1270.34,1794.81,2001.53,1850.06,1370.68
11/21/2012,792.483,815.255,1621.54,1268,1779.17,2011.28,1852.35,1362.21
11/22/2012,782.897,796.022,1635.02,1275.26,1768.58,2024.2,1846.78,1369.04
11/23/2012,798.383,776.53,1656.16,1283.36,1769.19,2033.73,1844.98,1400.34
11/24/2012,802.995,752.967,1638.15,1268.57,1766.23,2023.03,1848.09,1391.71
11/25/2012,787.632,736.356,1627.74,1255.57,1747.09,2000.98,1864.33,1377.04
11/26/2012,787.006,742.669,1651.02,1263.95,1767.91,2033.91,1886.71,1394.52
11/27/2012,787.553,747.962,1666.32,1280.17,1786.96,2065.85,1946.08,1398.3
11/28/2012,783.13,746.4,1699.86,1270.58,1796.21,2079.36,2004,1400.36
11/29/2012,782.936,741.288,1688.49,1261.81,1790.76,2089.32,2003.14,1385.28
11/30/2012,777.922,734.584,1675.29,1248.31,1792.62,2100.21,2027.94,1386.56
12/1/2012,751.217,728.36,1669.9,1257.4,1766.36,2087.24,2026.78,1368.13
12/2/2012,741.986,720.478,1670.96,1248.68,1751.77,2076.68,2021.52,1329.36
12/3/2012,729.599,723.404,1677.9,1255,1762.4,2107.21,2058.37,1334.57
12/4/2012,736.58,728.994,1678.78,1265.19,1786.72,2137.4,2065.55,1342.7
12/5/2012,740.595,737.548,1692.92,1274.66,1773.36,2154.68,2095.91,1327.96
12/6/2012,758.386,739.894,1663.21,1276.95,1774.07,2168.79,2115.99,1302.91
12/7/2012,765.491,741.239,1628.65,1289.17,1780.62,2175.52,2117.77,1280.21
12/8/2012,760.256,734.798,1613.47,1281.63,1766.41,2169.68,2147.81,1283.28
12/9/2012,745.328,734.811,1581.62,1271.65,1743.7,2151.4,2149.98,1267.93
12/10/2012,749.444,747.401,1557.84,1294.28,1755.83,2176.81,2177.63,1264.94
12/11/2012,755.269,758.919,1586.57,1302.66,1765.65,2210.61,2211.44,1281.43
12/12/2012,755.889,759.645,1577.09,1292.64,1756.84,2224.35,2218.75,1283.65
12/13/2012,765.905,761.332,1567.99,1291.04,1747.55,2246.57,2215.76,1331.99
12/14/2012,769.098,776.785,1554.01,1314.55,1744.89,2255.71,2174.12,1334.03
12/15/2012,761.747,780.851,1541.47,1296.28,1728.23,2246.78,2131.93,1332.33
12/16/2012,760.64,782.936,1523.83,1295.26,1710.49,2226.57,2097.57,1330.58
12/17/2012,774.511,796.96,1538.16,1299.93,1712.92,2251.12,2086.57,1263.31
12/18/2012,786.714,805.238,1528.08,1316.15,1722.67,2281.28,2110,1292.73
12/19/2012,793.333,815.118,1530.24,1314.41,1715.81,2314.58,2106.82,1287.36
12/20/2012,808.898,819.988,1518.6,1312.8,1722.52,2319.17,2096.05,1298.54
12/21/2012,784.388,820.596,1508.93,1322.57,1729.77,2319.67,2097.62,1314.61
12/22/2012,785.706,817.793,1462.57,1303.11,1751.03,2298.94,2072.27,1302
12/23/2012,784.613,814.489,1430.69,1285.72,1735.86,2270.94,2044.88,1273.19
12/24/2012,791.377,816.822,1433.44,1285.01,1728.88,2273.26,2055.54,1283.53
12/25/2012,793.984,818.217,1430.08,1287.45,1713.61,2278.29,2043.83,1294.61
12/26/2012,794.487,815.767,1412.66,1283.71,1704.32,2267.97,2029.04,1301.83
12/27/2012,805.143,813.574,1413.27,1265.6,1704.81,2253.79,1967.82,1316.89
12/28/2012,808.96,813.313,1391.7,1264.08,1712.8,2236.11,1931.88,1330.24
12/29/2012,803.088,809.143,1381.14,1247.89,1683.67,2212.9,1909.1,1325.75
12/30/2012,804.935,809.732,1369.76,1239.49,1673.23,2180.78,1865.47,1341.84
12/31/2012,823.804,813.044,1360.54,1234.42,1703.03,2184.46,1873.15,1339.35
1/1/2013,829.217,814.718,1356.8,1232.66,1703.14,2188.98,1884.01,1351.2
1/2/2013,854.022,823.079,1369.21,1235.5,1679.34,2171.83,1823.62,1381.68
1/3/2013,871.363,826.576,1366.95,1241.65,1680.69,2160.59,1825.98,1399.38
1/4/2013,896.957,818.049,1347.97,1245.61,1655.9,2144.63,1788.03,1402.76
1/5/2013,904.248,810.655,1323.48,1217.62,1615.3,2115.42,1788.67,1401.61
1/6/2013,911.187,804.45,1298.62,1195.26,1569.8,2087.67,1767.71,1404.16
1/7/2013,926.193,815.921,1302.6,1212.59,1563.27,2114.83,1745.54,1404.42
1/8/2013,935.376,826.26,1322.91,1233.29,1575.63,2145.5,1740.54,1422.04
1/9/2013,962.896,826.215,1333.89,1227.24,1547.84,2146.05,1748.4,1452.09
1/10/2013,971.191,824.28,1320.88,1228.78,1538.77,2141.51,1759.86,1466.05
1/11/2013,996.601,827.336,1311.98,1235.35,1536.81,2129.8,1756.54,1481.06
1/12/2013,991.278,822.903,1305.12,1218.47,1514.16,2091.84,1723.45,1443.85
1/13/2013,993.576,811.113,1263,1175.5,1492.62,2050.71,1705.7,1440.54
1/14/2013,1024.87,822.986,1303.05,1187.53,1507.14,2066.37,1716.93,1448.58
1/15/2013,1037.9,831.577,1312.55,1202.09,1527.61,2093.22,1741.98,1448.72
1/16/2013,1054.29,829.882,1321.02,1216.13,1531.23,2087.18,1752.88,1430.11
1/17/2013,1044.2,834.837,1330.55,1220.42,1525.34,2086.17,1726.37,1413.69
1/18/2013,1063.68,832.712,1314.52,1217.75,1529.02,2082.84,1709.8,1436.43
1/19/2013,1053.42,825.188,1285.66,1209.12,1506.36,2048.49,1677.93,1424.98
1/20/2013,1064.06,818.827,1256.92,1186.69,1479.99,2014.7,1669.68,1407.63
1/21/2013,1089.09,827.822,1267.28,1196.74,1476.81,2031.41,1705.56,1431.98
1/22/2013,1101.7,833.472,1291.41,1219.08,1491.91,2053.89,1723,1435.05
1/23/2013,1096.16,837.116,1332.14,1233.37,1502.24,2070.52,1719.71,1436.58
1/24/2013,1098.49,848.177,1359.9,1249.21,1542.8,2091.05,1740.42,1467.02
